,Unnamed: 0,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Month.Abbr,Day.Name.Abbr,City,State,Total.Passengers,Fatality_Rate
3344,3284.0,Accident,1996-06-01,"BLAIRSTOWN, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,172F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Sat,BLAIRSTOWN, NJ,1.0,0.0
3345,3285.0,Accident,1996-06-02,"POTTER, NE",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Jun,Sun,POTTER, NE,2.0,0.0
3346,3286.0,Accident,1996-06-04,"RAMONA, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jun,Tue,RAMONA, CA,2.0,0.0
3347,3287.0,Accident,1996-06-06,"CRESTVIEW, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Thu,CRESTVIEW, FL,2.0,0.0
3348,3288.0,Accident,1996-06-08,"KALISPELL, MT",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jun,Sat,KALISPELL, MT,2.0,0.0
3349,3289.0,Accident,1996-06-08,"SISTERS, OR",United States,Non-Fatal,Substantial,Airplane,Cessna,172L,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,Probable Cause,1996.0,Jun,Sat,SISTERS, OR,2.0,0.0
3350,3290.0,Accident,1996-06-09,"BERMUDA DUNES, CA",United States,Fatal,Destroyed,Airplane,Cessna,172N,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jun,Sun,BERMUDA DUNES, CA,3.0,100.0
3351,3291.0,Accident,1996-06-09,"RED WING, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Descent,Probable Cause,1996.0,Jun,Sun,RED WING, MN,3.0,0.0
3352,3292.0,Accident,1996-06-10,"LOWELL, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,1.0,5.0,0.0,VMC,Go-around,Probable Cause,1996.0,Jun,Mon,LOWELL, MI,6.0,0.0
3353,3293.0,Accident,1996-06-11,"PLACERVILLE, CA",United States,Non-Fatal,Destroyed,Airplane,Cessna,150F,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jun,Tue,PLACERVILLE, CA,2.0,0.0
3354,3294.0,Accident,1996-06-12,"SEDONA, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jun,Wed,SEDONA, AZ,2.0,0.0
3355,3295.0,Accident,1996-06-12,"ANGELS CAMP, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,150H,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Wed,ANGELS CAMP, CA,1.0,0.0
3356,3296.0,Accident,1996-06-13,"GARDNER, MA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Thu,GARDNER, MA,1.0,0.0
3357,3297.0,Accident,1996-06-13,"CHARLOTTE, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,1996.0,Jun,Thu,CHARLOTTE, MI,2.0,0.0
3358,3298.0,Accident,1996-06-13,"ARLINGTON, TN",United States,Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,Probable Cause,1996.0,Jun,Thu,ARLINGTON, TN,1.0,100.0
3359,3299.0,Accident,1996-06-15,"FULTON, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Sat,FULTON, NY,1.0,0.0
3360,3300.0,Accident,1996-06-15,"CROCKETT, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172H,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Jun,Sat,CROCKETT, TX,2.0,0.0
3361,3301.0,Accident,1996-06-16,"ROCHE HARBOR, WA",United States,Non-Fatal,Destroyed,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,1996.0,Jun,Sun,ROCHE HARBOR, WA,4.0,0.0
3362,3302.0,Accident,1996-06-16,"CARMEL, CA",United States,Fatal,Destroyed,Airplane,Cessna,152,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,1996.0,Jun,Sun,CARMEL, CA,2.0,100.0
3363,3303.0,Accident,1996-06-16,"GARDINER, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,177B,1.0,Reciprocating,Personal,0.0,1.0,3.0,0.0,VMC,Approach,Probable Cause,1996.0,Jun,Sun,GARDINER, WA,4.0,0.0
3364,3304.0,Accident,1996-06-16,"AVALON, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,1996.0,Jun,Sun,AVALON, CA,4.0,0.0
3365,3305.0,Accident,1996-06-16,"LAKE PLACID, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1996.0,Jun,Sun,LAKE PLACID, FL,2.0,0.0
3366,3306.0,Accident,1996-06-17,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jun,Mon,FAIRBANKS, AK,2.0,0.0
3367,3307.0,Accident,1996-06-23,"CONWAY, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1996.0,Jun,Sun,CONWAY, MI,2.0,0.0
3368,3308.0,Accident,1996-06-25,"JONESVILLE, SC",United States,Non-Fatal,Substantial,Airplane,Cessna,172H,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jun,Tue,JONESVILLE, SC,2.0,0.0
3369,3309.0,Accident,1996-06-26,"WHITE MARSH, MD",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Wed,WHITE MARSH, MD,1.0,0.0
3370,3310.0,Accident,1996-06-27,"BAD AXE, MI",United States,Non-Fatal,Destroyed,Airplane,Cessna,182Q,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,1996.0,Jun,Thu,BAD AXE, MI,2.0,0.0
3371,3311.0,Accident,1996-06-27,"SAN BERNARDINO, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,P210N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jun,Thu,SAN BERNARDINO, CA,1.0,0.0
3372,3312.0,Accident,1996-06-27,"COTTAGE GROVE, WI",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1996.0,Jun,Thu,COTTAGE GROVE, WI,1.0,0.0
3373,3313.0,Accident,1996-06-28,"NEWRY, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Jun,Fri,NEWRY, PA,2.0,0.0
3374,3314.0,Accident,1996-06-29,"MANSFIELD, MA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jun,Sat,MANSFIELD, MA,2.0,0.0
3375,3315.0,Accident,1996-06-29,"JACKSBORO, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1996.0,Jun,Sat,JACKSBORO, TN,1.0,0.0
3376,3316.0,Accident,1996-06-29,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,1996.0,Jun,Sat,ANCHORAGE, AK,5.0,0.0
3377,3317.0,Accident,1996-06-30,"FRAZIER PARK, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,Probable Cause,1996.0,Jun,Sun,FRAZIER PARK, CA,2.0,0.0
3378,3318.0,Accident,1996-07-01,"JOHNSTOWN, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,172L,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Maneuvering,Probable Cause,1996.0,Jul,Mon,JOHNSTOWN, CO,4.0,0.0
3379,3319.0,Accident,1996-07-02,"BECKLEY, WV",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,IMC,Cruise,Probable Cause,1996.0,Jul,Tue,BECKLEY, WV,4.0,0.0
3380,3320.0,Accident,1996-07-04,"OWASSO, OK",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Thu,OWASSO, OK,1.0,0.0
3381,3321.0,Accident,1996-07-05,"BOSTON, MA",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,1996.0,Jul,Fri,BOSTON, MA,2.0,0.0
3382,3322.0,Accident,1996-07-05,"HILLSBOROUGH, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,1996.0,Jul,Fri,HILLSBOROUGH, NC,2.0,0.0
3383,3323.0,Accident,1996-07-07,"CALIFORNIA CITY, CA",United States,Non-Fatal,Destroyed,Airplane,Cessna,150L,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jul,Sun,CALIFORNIA CITY, CA,2.0,0.0
3384,3324.0,Accident,1996-07-08,"PUYALLUP, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jul,Mon,PUYALLUP, WA,1.0,0.0
3385,3325.0,Accident,1996-07-08,"CHERRY TREE, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,172H,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Mon,CHERRY TREE, PA,1.0,0.0
3386,3326.0,Accident,1996-07-08,"PLAINWELL, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1996.0,Jul,Mon,PLAINWELL, MI,1.0,0.0
3387,3327.0,Accident,1996-07-10,"HOLT, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-around,Probable Cause,1996.0,Jul,Wed,HOLT, FL,1.0,0.0
3388,3328.0,Accident,1996-07-10,"FREEPORT, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,1996.0,Jul,Wed,FREEPORT, IL,3.0,0.0
3389,3329.0,Accident,1996-07-11,"VICKSBURG, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,172L,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Go-around,Probable Cause,1996.0,Jul,Thu,VICKSBURG, MI,4.0,0.0
3390,3330.0,Accident,1996-07-12,"PARKER, SD",United States,Non-Fatal,Destroyed,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,1996.0,Jul,Fri,PARKER, SD,2.0,0.0
3391,3331.0,Accident,1996-07-12,"LEWISTOWN, MT",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jul,Fri,LEWISTOWN, MT,2.0,0.0
3392,3332.0,Accident,1996-07-12,"FAIRFIELD, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Fri,FAIRFIELD, NJ,2.0,0.0
3393,3333.0,Accident,1996-07-12,"ROCKAWAY, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Cruise,Probable Cause,1996.0,Jul,Fri,ROCKAWAY, NJ,2.0,0.0
3394,3334.0,Accident,1996-07-13,"ARLINGTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,1996.0,Jul,Sat,ARLINGTON, WA,3.0,0.0
3395,3335.0,Accident,1996-07-13,"THERMAL, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,1996.0,Jul,Sat,THERMAL, CA,3.0,0.0
3396,3336.0,Accident,1996-07-13,"FOLSOM, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1996.0,Jul,Sat,FOLSOM, CA,2.0,0.0
3397,3337.0,Accident,1996-07-13,"HICKORY, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,172H,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Descent,Probable Cause,1996.0,Jul,Sat,HICKORY, NC,2.0,0.0
3398,3338.0,Accident,1996-07-14,"FREDERICK, MD",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Sun,FREDERICK, MD,3.0,0.0
3399,3339.0,Accident,1996-07-14,"BLUE ASH, OH",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Sun,BLUE ASH, OH,1.0,0.0
3400,3340.0,Accident,1996-07-15,"NEW SMYRNA BCH, FL",United States,Fatal,Destroyed,Airplane,Cessna,152,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,Probable Cause,1996.0,Jul,Mon,NEW SMYRNA BCH, FL,1.0,100.0
3401,3341.0,Accident,1996-07-16,"DAGGETT, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1996.0,Jul,Tue,DAGGETT, CA,1.0,0.0
3402,3342.0,Accident,1996-07-18,"TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996.0,Jul,Thu,TYONEK, AK,2.0,0.0
3403,3343.0,Accident,1996-07-19,"MIDAS, NV",United States,Fatal,Destroyed,Airplane,Cessna,172,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jul,Fri,MIDAS, NV,1.0,100.0
3404,3344.0,Accident,1996-07-19,"STOWE, VT",United States,Non-Fatal,Destroyed,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,IMC,Approach,Probable Cause,1996.0,Jul,Fri,STOWE, VT,2.0,0.0
3405,3345.0,Accident,1996-07-19,"OKEECHOBEE, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Taxi,Probable Cause,1996.0,Jul,Fri,OKEECHOBEE, FL,1.0,0.0
3406,3346.0,Accident,1996-07-19,"LOS LUNAS, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,150H,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,1996.0,Jul,Fri,LOS LUNAS, NM,2.0,0.0
3407,3347.0,Accident,1996-07-20,"EMILY, MN",United States,Non-Fatal,Destroyed,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,1996.0,Jul,Sat,EMILY, MN,2.0,0.0
3408,3348.0,Accident,1996-07-20,"SANTA FE, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,T210L,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1996.0,Jul,Sat,SANTA FE, NM,1.0,0.0
3409,3349.0,Accident,1996-07-22,"WEST MILFORD, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,1996.0,Jul,Mon,WEST MILFORD, NJ,3.0,0.0
3410,3350.0,Accident,1996-07-22,"MEMPHIS, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1996.0,Jul,Mon,MEMPHIS, TN,1.0,0.0
3411,3351.0,Accident,1996-07-23,"STEHEKIN, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Tue,STEHEKIN, WA,1.0,0.0
3412,3352.0,Accident,1996-07-23,"TURNER, ME",United States,Non-Fatal,Substantial,Airplane,Cessna,150G,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Go-around,Probable Cause,1996.0,Jul,Tue,TURNER, ME,1.0,0.0
3413,3353.0,Accident,1996-07-23,"WEED, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,1996.0,Jul,Tue,WEED, CA,1.0,0.0
3414,3354.0,Accident,1996-07-23,"NIKISKI, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Tue,NIKISKI, AK,3.0,0.0
3415,3355.0,Accident,1996-07-24,"KETTLE FALLS, WA",United States,Non-Fatal,Destroyed,Airplane,Cessna,172G,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,1996.0,Jul,Wed,KETTLE FALLS, WA,1.0,0.0
3416,3356.0,Accident,1996-07-24,"BREWER, ME",United States,Fatal,Destroyed,Airplane,Cessna,182P,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Go-around,Probable Cause,1996.0,Jul,Wed,BREWER, ME,2.0,100.0
3417,3357.0,Accident,1996-07-25,"PHILIPPI, WV",United States,Fatal,Destroyed,Airplane,Cessna,150L,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Jul,Thu,PHILIPPI, WV,1.0,100.0
3418,3358.0,Accident,1996-07-25,"NEZ PERCE, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,1996.0,Jul,Thu,NEZ PERCE, ID,2.0,0.0
3419,3359.0,Accident,1996-07-26,"BACKUS, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Go-around,Probable Cause,1996.0,Jul,Fri,BACKUS, MN,2.0,0.0
3420,3360.0,Accident,1996-07-29,"NORTHWAY, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jul,Mon,NORTHWAY, AK,1.0,0.0
3421,3361.0,Accident,1996-07-30,"MC CARTHY, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Cruise,Probable Cause,1996.0,Jul,Tue,MC CARTHY, AK,1.0,0.0
3422,3362.0,Accident,1996-08-01,"VICTORIA, MS",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,1996.0,Aug,Thu,VICTORIA, MS,1.0,0.0
3423,3363.0,Accident,1996-08-02,"WISCONSIN RAPID, WI",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1996.0,Aug,Fri,WISCONSIN RAPID, WI,1.0,0.0
3424,3364.0,Accident,1996-08-02,"NIKISKI, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Fri,NIKISKI, AK,1.0,0.0
3425,3365.0,Accident,1996-08-03,"MIDLAND, OH",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Sat,MIDLAND, OH,1.0,0.0
3426,3366.0,Accident,1996-08-03,"PUEBLO, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1996.0,Aug,Sat,PUEBLO, CO,2.0,0.0
3427,3367.0,Accident,1996-08-04,"WAVERLY, OH",United States,Non-Fatal,Destroyed,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,IMC,Approach,Probable Cause,1996.0,Aug,Sun,WAVERLY, OH,1.0,0.0
3428,3368.0,Accident,1996-08-04,"CASA GRANDE, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Sun,CASA GRANDE, AZ,1.0,0.0
3429,3369.0,Accident,1996-08-05,"DRUMMOND ISLAND, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,177B,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,1996.0,Aug,Mon,DRUMMOND ISLAND, MI,3.0,0.0
3430,3370.0,Accident,1996-08-06,"KAKTOVIK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,1996.0,Aug,Tue,KAKTOVIK, AK,2.0,0.0
3431,3371.0,Accident,1996-08-07,"ST. ANTHONY, ID",United States,Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,Unknown,Landing,Probable Cause,1996.0,Aug,Wed,ST. ANTHONY, ID,1.0,100.0
3432,3372.0,Accident,1996-08-08,"PLATTSMOUTH, NE",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Thu,PLATTSMOUTH, NE,1.0,0.0
3433,3373.0,Accident,1996-08-09,"NASHVILLE, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1996.0,Aug,Fri,NASHVILLE, TN,1.0,0.0
3434,3374.0,Accident,1996-08-10,"FULLERTON, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Sat,FULLERTON, CA,1.0,0.0
3435,3375.0,Accident,1996-08-11,"SUMMERSVILLE, WV",United States,Fatal,Destroyed,Airplane,Cessna,172P,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,1996.0,Aug,Sun,SUMMERSVILLE, WV,3.0,100.0
3436,3376.0,Accident,1996-08-13,"PORT ISABEL, TX",United States,Fatal,Destroyed,Airplane,Cessna,TR182,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1996.0,Aug,Tue,PORT ISABEL, TX,2.0,100.0
3437,3377.0,Accident,1996-08-14,"COLUMBIA, MO",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Wed,COLUMBIA, MO,1.0,0.0
3438,3378.0,Accident,1996-08-14,"OLATHE, KS",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1996.0,Aug,Wed,OLATHE, KS,1.0,0.0
3439,3379.0,Accident,1996-08-15,"LANTANA, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Aug,Thu,LANTANA, FL,1.0,0.0
3440,3380.0,Accident,1996-08-16,"PLANT CITY, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,150F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1996.0,Aug,Fri,PLANT CITY, FL,1.0,0.0
3441,3381.0,Accident,1996-08-17,"TRAVERSE CITY, MI",United States,Non-Fatal,Minor,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,1996.0,Aug,Sat,TRAVERSE CITY, MI,2.0,0.0
3442,3382.0,Accident,1996-08-17,"TRAVERSE CITY, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,1996.0,Aug,Sat,TRAVERSE CITY, MI,2.0,0.0
